word	link
사진첩	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628022/MOV000256751_700X466.mp4
중장	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001895/MOV000359472_700X466.mp4
시야	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734929/MOV000256694_700X466.mp4
이북	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734928/MOV000256688_700X466.mp4
친절	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733622/MOV000257457_700X466.mp4
대우	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733622/MOV000257457_700X466.mp4
접대	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733622/MOV000257457_700X466.mp4
서비스	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733622/MOV000257457_700X466.mp4
대접	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733622/MOV000257457_700X466.mp4
안내	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733621/MOV000256293_700X466.mp4
어서 들어오세요	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733621/MOV000256293_700X466.mp4
어서 오세요	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733621/MOV000256293_700X466.mp4
주세요	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727524/MOV000257399_700X466.mp4
주십시오	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727524/MOV000257399_700X466.mp4
달라다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727524/MOV000257399_700X466.mp4
달라고 하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727524/MOV000257399_700X466.mp4
식당	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160109/243218/MOV000256858_700X466.mp4
음식점	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160109/243218/MOV000256858_700X466.mp4
승진	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160108/242920/MOV000256267_700X466.mp4
오르다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160108/242920/MOV000256267_700X466.mp4
증조할아버지	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733224/MOV000257964_700X466.mp4
증조할머니	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733223/MOV000257962_700X466.mp4
절정	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735181/MOV000257948_700X466.mp4
정상	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735181/MOV000257948_700X466.mp4
정점	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735181/MOV000257948_700X466.mp4
경험	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627659/MOV000249936_700X466.mp4
가정부	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785439/MOV000357095_700X466.mp4
가사관리사	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785439/MOV000357095_700X466.mp4
가장	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201223/790888/MOV000357847_700X466.mp4
가구주	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201223/790888/MOV000357847_700X466.mp4
주인	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201223/790888/MOV000357847_700X466.mp4
호주	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201223/790888/MOV000357847_700X466.mp4
검정	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627624/MOV000249378_700X466.mp4
검다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627624/MOV000249378_700X466.mp4
까맣다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627624/MOV000249378_700X466.mp4
타다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627624/MOV000249378_700X466.mp4
흑	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627624/MOV000249378_700X466.mp4
꼬마	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627614/MOV000250435_700X466.mp4
꼬맹이	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627614/MOV000250435_700X466.mp4
소아	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627614/MOV000250435_700X466.mp4
가슴	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627611/MOV000249894_700X466.mp4
흉부	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627611/MOV000249894_700X466.mp4
때문	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727521/MOV000251216_700X466.mp4
바람	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727521/MOV000251216_700X466.mp4
탓	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727521/MOV000251216_700X466.mp4
말미암다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727521/MOV000251216_700X466.mp4
인하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727521/MOV000251216_700X466.mp4
-니까	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727521/MOV000251216_700X466.mp4
때	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627629/MOV000251210_700X466.mp4
경우	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627629/MOV000251210_700X466.mp4
시기	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627629/MOV000251210_700X466.mp4
시대	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627629/MOV000251210_700X466.mp4
시절	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627629/MOV000251210_700X466.mp4
무렵	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627629/MOV000251210_700X466.mp4
즈음	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627629/MOV000251210_700X466.mp4
되다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627596/MOV000250635_700X466.mp4
가족	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764397/MOV000250034_700X466.mp4
식구	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764397/MOV000250034_700X466.mp4
세대	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764397/MOV000250034_700X466.mp4
가구	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764397/MOV000250034_700X466.mp4
김	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733132/MOV000250022_700X466.mp4
길	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627555/MOV000250010_700X466.mp4
도로	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627555/MOV000250010_700X466.mp4
달다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627551/MOV000251156_700X466.mp4
당분	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627551/MOV000251156_700X466.mp4
당	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627551/MOV000251156_700X466.mp4
구공탄	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004872/MOV000359738_700X466.mp4
연탄	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004872/MOV000359738_700X466.mp4
교환	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627539/MOV000249970_700X466.mp4
바꾸다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627539/MOV000249970_700X466.mp4
맞바꾸다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627539/MOV000249970_700X466.mp4
광택	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732306/MOV000249428_700X466.mp4
광	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732306/MOV000249428_700X466.mp4
동안	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627518/MOV000250498_700X466.mp4
사이	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627518/MOV000250498_700X466.mp4
기간	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627518/MOV000250498_700X466.mp4
남해	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160104/240548/MOV000251579_700X466.mp4
남아메리카	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160104/240541/MOV000251565_700X466.mp4
쉬다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627482/MOV000253729_700X466.mp4
휴가	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627482/MOV000253729_700X466.mp4
휴게	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627482/MOV000253729_700X466.mp4
휴식	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627482/MOV000253729_700X466.mp4
휴양	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627482/MOV000253729_700X466.mp4
수비수	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733125/MOV000253169_700X466.mp4
가사	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010110/MOV000360099_700X466.mp4
집안일	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010110/MOV000360099_700X466.mp4
가정일	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010110/MOV000360099_700X466.mp4
다행	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733583/MOV000354361_700X466.mp4
미얀마	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160104/240461/MOV000251407_700X466.mp4
먹이다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160104/240179/MOV000250828_700X466.mp4
먹	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733111/MOV000250822_700X466.mp4
먹을 갈다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733111/MOV000250822_700X466.mp4
마리아	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160105/240721/MOV000251922_700X466.mp4
선수	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20180807/503459/MOV000354396_700X466.mp4
선서	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734842/MOV000253546_700X466.mp4
수당	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733107/MOV000253001_700X466.mp4
수단	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160106/241268/MOV000252999_700X466.mp4
수법	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160106/241268/MOV000252999_700X466.mp4
독도	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734841/MOV000252464_700X466.mp4
빛나다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004803/MOV000359715_700X466.mp4
빌딩	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626622/MOV000253488_700X466.mp4
농	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004802/MOV000359714_700X466.mp4
녹색	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727512/MOV000252424_700X466.mp4
초록	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727512/MOV000252424_700X466.mp4
초록색	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727512/MOV000252424_700X466.mp4
불합격	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626610/MOV000252933_700X466.mp4
낙제	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626610/MOV000252933_700X466.mp4
지다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626610/MOV000252933_700X466.mp4
목욕탕	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764401/MOV000251826_700X466.mp4
목욕	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626600/MOV000251824_700X466.mp4
수기	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004796/MOV000359709_700X466.mp4
리비아	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160105/240645/MOV000251772_700X466.mp4
석탄	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732272/MOV000253404_700X466.mp4
서점	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626581/MOV000253390_700X466.mp4
책방	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626581/MOV000253390_700X466.mp4
오른쪽	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626559/MOV000256467_700X466.mp4
우측	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626559/MOV000256467_700X466.mp4
오른편	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626559/MOV000256467_700X466.mp4
우	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626559/MOV000256467_700X466.mp4
우편	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626559/MOV000256467_700X466.mp4
알다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626557/MOV000256441_700X466.mp4
익히다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734831/MOV000256980_700X466.mp4
익숙하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734830/MOV000256978_700X466.mp4
이집트	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160109/243269/MOV000256958_700X466.mp4
안심	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191031/632969/MOV000256423_700X466.mp4
안전	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191031/632969/MOV000256423_700X466.mp4
안정	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191031/632969/MOV000256423_700X466.mp4
안식처	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010102/MOV000360091_700X466.mp4
안식소	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010102/MOV000360091_700X466.mp4
고기	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733570/MOV000250096_700X466.mp4
물고기	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733570/MOV000250096_700X466.mp4
생선	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733570/MOV000250096_700X466.mp4
헤엄치다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733570/MOV000250096_700X466.mp4
공급	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734828/MOV000248616_700X466.mp4
공공시설	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010155/MOV000360135_700X466.mp4
아가씨	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626534/MOV000246462_700X466.mp4
처녀	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626534/MOV000246462_700X466.mp4
요트	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785403/MOV000357063_700X466.mp4
돛	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785403/MOV000357063_700X466.mp4
업무상 과실 치상죄	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010151/MOV000360131_700X466.mp4
수비군	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010101/MOV000360090_700X466.mp4
수비부대	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010101/MOV000360090_700X466.mp4
외인	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004612/MOV000359692_700X466.mp4
붙들다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735173/MOV000253073_700X466.mp4
검거	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735173/MOV000253073_700X466.mp4
붙잡다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735173/MOV000253073_700X466.mp4
